"latitude","longitude","state_name","delay_time"
33.553056,-86.815,"Alabama",148
33.553056,-86.815,"Alabama",2
33.553056,-86.815,"Alabama",18
33.553056,-86.815,"Alabama",17
33.553056,-86.815,"Alabama",11
33.553056,-86.815,"Alabama",136
33.553056,-86.815,"Alabama",4
33.553056,-86.815,"Alabama",175
33.553056,-86.815,"Alabama",49
33.553056,-86.815,"Alabama",20
33.553056,-86.815,"Alabama",9
33.553056,-86.815,"Alabama",1
33.553056,-86.815,"Alabama",29
33.553056,-86.815,"Alabama",3
33.553056,-86.815,"Alabama",37
33.553056,-86.815,"Alabama",22
33.553056,-86.815,"Alabama",79
33.553056,-86.815,"Alabama",137
33.553056,-86.815,"Alabama",9
33.553056,-86.815,"Alabama",96
33.553056,-86.815,"Alabama",22
33.553056,-86.815,"Alabama",4
33.553056,-86.815,"Alabama",21
33.553056,-86.815,"Alabama",12
33.553056,-86.815,"Alabama",14
33.553056,-86.815,"Alabama",32
33.553056,-86.815,"Alabama",6
33.553056,-86.815,"Alabama",13
33.553056,-86.815,"Alabama",26
33.553056,-86.815,"Alabama",8
33.553056,-86.815,"Alabama",29
33.553056,-86.815,"Alabama",143
33.553056,-86.815,"Alabama",301
33.553056,-86.815,"Alabama",29
33.553056,-86.815,"Alabama",55
33.553056,-86.815,"Alabama",63
33.553056,-86.815,"Alabama",5
33.553056,-86.815,"Alabama",70
33.553056,-86.815,"Alabama",92
33.553056,-86.815,"Alabama",34
33.553056,-86.815,"Alabama",97
33.553056,-86.815,"Alabama",12
33.553056,-86.815,"Alabama",2
33.553056,-86.815,"Alabama",9
33.553056,-86.815,"Alabama",13
33.553056,-86.815,"Alabama",2
33.553056,-86.815,"Alabama",21
33.553056,-86.815,"Alabama",6
33.553056,-86.815,"Alabama",39
33.553056,-86.815,"Alabama",52
33.553056,-86.815,"Alabama",497
33.553056,-86.815,"Alabama",24
33.553056,-86.815,"Alabama",4
33.553056,-86.815,"Alabama",10
33.553056,-86.815,"Alabama",81
33.553056,-86.815,"Alabama",5
33.553056,-86.815,"Alabama",3
33.553056,-86.815,"Alabama",923
33.553056,-86.815,"Alabama",102
33.553056,-86.815,"Alabama",20
33.553056,-86.815,"Alabama",23
33.553056,-86.815,"Alabama",21
33.553056,-86.815,"Alabama",289
33.553056,-86.815,"Alabama",16
33.553056,-86.815,"Alabama",33
64.84569,-147.727413,"Alaska",10
64.84569,-147.727413,"Alaska",5
64.84569,-147.727413,"Alaska",33
64.84569,-147.727413,"Alaska",27
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",19
64.84569,-147.727413,"Alaska",3
64.84569,-147.727413,"Alaska",8
64.84569,-147.727413,"Alaska",13
64.84569,-147.727413,"Alaska",4
64.84569,-147.727413,"Alaska",3
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",10
64.84569,-147.727413,"Alaska",28
64.84569,-147.727413,"Alaska",8
64.84569,-147.727413,"Alaska",27
64.84569,-147.727413,"Alaska",22
64.84569,-147.727413,"Alaska",62
64.84569,-147.727413,"Alaska",4
64.84569,-147.727413,"Alaska",282
64.84569,-147.727413,"Alaska",4
64.84569,-147.727413,"Alaska",16
64.84569,-147.727413,"Alaska",122
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",4
64.84569,-147.727413,"Alaska",8
64.84569,-147.727413,"Alaska",12
64.84569,-147.727413,"Alaska",29
64.84569,-147.727413,"Alaska",16
64.84569,-147.727413,"Alaska",15
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",7
64.84569,-147.727413,"Alaska",5
64.84569,-147.727413,"Alaska",32
64.84569,-147.727413,"Alaska",9
64.84569,-147.727413,"Alaska",29
64.84569,-147.727413,"Alaska",3
64.84569,-147.727413,"Alaska",12
64.84569,-147.727413,"Alaska",15
64.84569,-147.727413,"Alaska",6
64.84569,-147.727413,"Alaska",128
64.84569,-147.727413,"Alaska",34
64.84569,-147.727413,"Alaska",14
64.84569,-147.727413,"Alaska",4
64.84569,-147.727413,"Alaska",18
64.84569,-147.727413,"Alaska",22
64.84569,-147.727413,"Alaska",123
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",2
64.84569,-147.727413,"Alaska",4
64.84569,-147.727413,"Alaska",7
64.84569,-147.727413,"Alaska",10
64.84569,-147.727413,"Alaska",10
64.84569,-147.727413,"Alaska",8
64.84569,-147.727413,"Alaska",6
64.84569,-147.727413,"Alaska",8
64.84569,-147.727413,"Alaska",26
64.84569,-147.727413,"Alaska",3
64.84569,-147.727413,"Alaska",6
64.84569,-147.727413,"Alaska",10
64.84569,-147.727413,"Alaska",20
64.84569,-147.727413,"Alaska",34
64.84569,-147.727413,"Alaska",24
64.84569,-147.727413,"Alaska",22
64.84569,-147.727413,"Alaska",4
64.84569,-147.727413,"Alaska",13
64.84569,-147.727413,"Alaska",22
64.84569,-147.727413,"Alaska",46
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",11
64.84569,-147.727413,"Alaska",23
64.84569,-147.727413,"Alaska",14
64.84569,-147.727413,"Alaska",18
64.84569,-147.727413,"Alaska",11
64.84569,-147.727413,"Alaska",13
64.84569,-147.727413,"Alaska",11
64.84569,-147.727413,"Alaska",3
64.84569,-147.727413,"Alaska",25
64.84569,-147.727413,"Alaska",66
64.84569,-147.727413,"Alaska",13
64.84569,-147.727413,"Alaska",3
64.84569,-147.727413,"Alaska",7
64.84569,-147.727413,"Alaska",37
64.84569,-147.727413,"Alaska",24
64.84569,-147.727413,"Alaska",12
64.84569,-147.727413,"Alaska",53
64.84569,-147.727413,"Alaska",36
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",12
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",8
64.84569,-147.727413,"Alaska",1
64.84569,-147.727413,"Alaska",72
64.84569,-147.727413,"Alaska",23
64.84569,-147.727413,"Alaska",17
64.84569,-147.727413,"Alaska",30
33.41123,-111.93471,"Arizona",49
33.41123,-111.93471,"Arizona",28
33.41123,-111.93471,"Arizona",19
33.41123,-111.93471,"Arizona",120
33.41123,-111.93471,"Arizona",73
33.41123,-111.93471,"Arizona",46
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",27
33.41123,-111.93471,"Arizona",18
33.41123,-111.93471,"Arizona",63
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",15
33.41123,-111.93471,"Arizona",55
33.41123,-111.93471,"Arizona",57
33.41123,-111.93471,"Arizona",29
33.41123,-111.93471,"Arizona",30
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",25
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",17
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",31
33.41123,-111.93471,"Arizona",32
33.41123,-111.93471,"Arizona",89
33.41123,-111.93471,"Arizona",57
33.41123,-111.93471,"Arizona",153
33.41123,-111.93471,"Arizona",18
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",63
33.41123,-111.93471,"Arizona",22
33.41123,-111.93471,"Arizona",34
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",24
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",69
33.41123,-111.93471,"Arizona",39
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",35
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",85
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",17
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",28
33.41123,-111.93471,"Arizona",20
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",57
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",162
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",32
33.41123,-111.93471,"Arizona",39
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",290
33.41123,-111.93471,"Arizona",50
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",68
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",85
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",209
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",27
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",17
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",25
33.41123,-111.93471,"Arizona",39
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",27
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",22
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",35
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",41
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",36
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",22
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",33
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",15
33.41123,-111.93471,"Arizona",21
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",206
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",73
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",36
33.41123,-111.93471,"Arizona",45
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",128
33.41123,-111.93471,"Arizona",26
33.41123,-111.93471,"Arizona",119
33.41123,-111.93471,"Arizona",26
33.41123,-111.93471,"Arizona",18
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",49
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",15
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",44
33.41123,-111.93471,"Arizona",53
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",25
33.41123,-111.93471,"Arizona",155
33.41123,-111.93471,"Arizona",56
33.41123,-111.93471,"Arizona",25
33.41123,-111.93471,"Arizona",17
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",39
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",39
33.41123,-111.93471,"Arizona",24
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",33
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",36
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",33
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",122
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",56
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",39
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",37
33.41123,-111.93471,"Arizona",188
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",20
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",416
33.41123,-111.93471,"Arizona",189
33.41123,-111.93471,"Arizona",24
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",29
33.41123,-111.93471,"Arizona",38
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",95
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",19
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",18
33.41123,-111.93471,"Arizona",94
33.41123,-111.93471,"Arizona",38
33.41123,-111.93471,"Arizona",91
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",140
33.41123,-111.93471,"Arizona",45
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",69
33.41123,-111.93471,"Arizona",29
33.41123,-111.93471,"Arizona",46
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",121
33.41123,-111.93471,"Arizona",26
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",39
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",60
33.41123,-111.93471,"Arizona",22
33.41123,-111.93471,"Arizona",187
33.41123,-111.93471,"Arizona",35
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",33
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",59
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",199
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",60
33.41123,-111.93471,"Arizona",192
33.41123,-111.93471,"Arizona",26
33.41123,-111.93471,"Arizona",18
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",28
33.41123,-111.93471,"Arizona",18
33.41123,-111.93471,"Arizona",19
33.41123,-111.93471,"Arizona",28
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",27
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",225
33.41123,-111.93471,"Arizona",38
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",207
33.41123,-111.93471,"Arizona",81
33.41123,-111.93471,"Arizona",181
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",77
33.41123,-111.93471,"Arizona",73
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",32
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",64
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",37
33.41123,-111.93471,"Arizona",492
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",96
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",17
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",19
33.41123,-111.93471,"Arizona",29
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",109
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",80
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",30
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",111
33.41123,-111.93471,"Arizona",44
33.41123,-111.93471,"Arizona",32
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",19
33.41123,-111.93471,"Arizona",91
33.41123,-111.93471,"Arizona",114
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",20
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",62
33.41123,-111.93471,"Arizona",59
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",15
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",128
33.41123,-111.93471,"Arizona",31
33.41123,-111.93471,"Arizona",168
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",73
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",182
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",23
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",15
33.41123,-111.93471,"Arizona",60
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",71
33.41123,-111.93471,"Arizona",17
33.41123,-111.93471,"Arizona",30
33.41123,-111.93471,"Arizona",59
33.41123,-111.93471,"Arizona",15
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",24
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",38
33.41123,-111.93471,"Arizona",214
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",158
33.41123,-111.93471,"Arizona",89
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",3
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",89
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",73
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",33
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",24
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",120
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",19
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",290
33.41123,-111.93471,"Arizona",6
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",17
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",54
33.41123,-111.93471,"Arizona",118
33.41123,-111.93471,"Arizona",17
33.41123,-111.93471,"Arizona",68
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",17
33.41123,-111.93471,"Arizona",40
33.41123,-111.93471,"Arizona",254
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",57
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",23
33.41123,-111.93471,"Arizona",15
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",16
33.41123,-111.93471,"Arizona",25
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",85
33.41123,-111.93471,"Arizona",20
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",394
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",79
33.41123,-111.93471,"Arizona",37
33.41123,-111.93471,"Arizona",108
33.41123,-111.93471,"Arizona",2
33.41123,-111.93471,"Arizona",93
33.41123,-111.93471,"Arizona",62
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",225
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",86
33.41123,-111.93471,"Arizona",22
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",42
33.41123,-111.93471,"Arizona",46
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",44
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",13
33.41123,-111.93471,"Arizona",8
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",11
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",67
33.41123,-111.93471,"Arizona",110
33.41123,-111.93471,"Arizona",55
33.41123,-111.93471,"Arizona",31
33.41123,-111.93471,"Arizona",44
33.41123,-111.93471,"Arizona",44
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",43
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",15
33.41123,-111.93471,"Arizona",7
33.41123,-111.93471,"Arizona",15
33.41123,-111.93471,"Arizona",1
33.41123,-111.93471,"Arizona",22
33.41123,-111.93471,"Arizona",9
33.41123,-111.93471,"Arizona",46
33.41123,-111.93471,"Arizona",26
33.41123,-111.93471,"Arizona",131
33.41123,-111.93471,"Arizona",10
33.41123,-111.93471,"Arizona",44
33.41123,-111.93471,"Arizona",80
33.41123,-111.93471,"Arizona",28
33.41123,-111.93471,"Arizona",4
33.41123,-111.93471,"Arizona",14
33.41123,-111.93471,"Arizona",48
33.41123,-111.93471,"Arizona",5
33.41123,-111.93471,"Arizona",18
33.41123,-111.93471,"Arizona",26
33.41123,-111.93471,"Arizona",12
33.41123,-111.93471,"Arizona",133
34.756189,-92.281296,"Arkansas",8
34.756189,-92.281296,"Arkansas",26
34.756189,-92.281296,"Arkansas",72
34.756189,-92.281296,"Arkansas",24
34.756189,-92.281296,"Arkansas",98
34.756189,-92.281296,"Arkansas",1
34.756189,-92.281296,"Arkansas",8
34.756189,-92.281296,"Arkansas",13
34.756189,-92.281296,"Arkansas",11
34.756189,-92.281296,"Arkansas",43
34.756189,-92.281296,"Arkansas",4
34.756189,-92.281296,"Arkansas",23
34.756189,-92.281296,"Arkansas",1
34.756189,-92.281296,"Arkansas",9
34.756189,-92.281296,"Arkansas",4
34.756189,-92.281296,"Arkansas",96
34.756189,-92.281296,"Arkansas",39
34.756189,-92.281296,"Arkansas",50
34.756189,-92.281296,"Arkansas",14
34.756189,-92.281296,"Arkansas",4
34.756189,-92.281296,"Arkansas",17
34.756189,-92.281296,"Arkansas",58
34.756189,-92.281296,"Arkansas",17
34.756189,-92.281296,"Arkansas",62
34.756189,-92.281296,"Arkansas",36
34.756189,-92.281296,"Arkansas",19
34.756189,-92.281296,"Arkansas",9
34.756189,-92.281296,"Arkansas",84
34.756189,-92.281296,"Arkansas",189
34.756189,-92.281296,"Arkansas",6
34.756189,-92.281296,"Arkansas",189
34.756189,-92.281296,"Arkansas",19
34.756189,-92.281296,"Arkansas",19
34.756189,-92.281296,"Arkansas",10
34.756189,-92.281296,"Arkansas",6
34.756189,-92.281296,"Arkansas",3
34.756189,-92.281296,"Arkansas",3
34.756189,-92.281296,"Arkansas",14
34.756189,-92.281296,"Arkansas",16
34.756189,-92.281296,"Arkansas",60
34.756189,-92.281296,"Arkansas",62
34.756189,-92.281296,"Arkansas",41
34.756189,-92.281296,"Arkansas",9
34.756189,-92.281296,"Arkansas",15
34.756189,-92.281296,"Arkansas",4
34.756189,-92.281296,"Arkansas",3
34.756189,-92.281296,"Arkansas",4
34.756189,-92.281296,"Arkansas",3
34.756189,-92.281296,"Arkansas",6
34.756189,-92.281296,"Arkansas",1
34.756189,-92.281296,"Arkansas",110
34.756189,-92.281296,"Arkansas",1
34.756189,-92.281296,"Arkansas",10
34.756189,-92.281296,"Arkansas",83
34.756189,-92.281296,"Arkansas",17
34.756189,-92.281296,"Arkansas",9
34.756189,-92.281296,"Arkansas",4
34.756189,-92.281296,"Arkansas",7
34.756189,-92.281296,"Arkansas",29
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",376
36.597442,-119.503659,"California",53
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",42
36.597442,-119.503659,"California",372
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",12
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",160
36.597442,-119.503659,"California",111
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",42
36.597442,-119.503659,"California",25
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",26
36.597442,-119.503659,"California",27
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",86
36.597442,-119.503659,"California",40
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",73
36.597442,-119.503659,"California",23
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",682
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",62
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",12
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",76
36.597442,-119.503659,"California",1
